BLOCKID|PLACEFP
482450064001011|58820
482450064001012|58820
482450064001013|58820
482450064001014|58820
482450064001015|58820
482450064001016|58820
482450064001017|58820
482450064001018|58820
482450064001019|58820
482450064001020|58820
482450064001021|58820
482450064001022|58820
482450064001023|58820
482450064001024|58820
482450064001025|58820
482450064001026|58820
482450064001027|58820
482450064001028|58820
482450064001029|58820
482450064001030|58820
482450064001031|58820
482450064001032|58820
482450064001033|58820
482450064001034|58820
482450064002000|58820
482450064002001|58820
482450064002002|58820
482450064002003|58820
482450064002004|58820
482450064002005|58820
482450064002006|58820
482450064002007|58820
482450064002008|58820
482450064002009|58820
482450064002010|58820
482450064002011|58820
482450064002012|58820
482450064002013|58820
482450064002014|58820
482450064002015|58820
482450064002016|58820
482450064002017|58820
482450064002018|58820
482450064002019|58820
482450064002020|58820
482450064002021|58820
482450064002022|58820
482450064002023|58820
482450064002024|58820
482450064002025|58820
482450064002026|58820
482450064002027|58820
482450064002028|58820
482450064002029|58820
482450064002030|58820
482450064002031|58820
482450064002032|58820
482450064002033|58820
482450064002034|58820
482450065001000|58820
482450065001001|58820
482450065001002|58820
482450065001003|58820
482450065001004|58820
482450065001005|58820
482450065001006|58820
482450065001007|58820
482450065001008|58820
482450065002000|58820
482450065002001|58820
482450065002002|58820
482450065002003|58820
482450065002004|58820
482450065002005|58820
482450065002006|58820
482450065002007|58820
482450065002008|58820
482450065002009|58820
482450065002010|58820
482450065002011|58820
482450065002012|58820
482450065002013|58820
482450065002014|58820
482450065002015|58820
482450065002016|58820
482450065002017|58820
482450065003000|58820
482450065003001|58820
482450065003002|58820
482450065003003|58820
482450065003004|58820
482450065003005|58820
482450065003006|58820
482450065003007|58820
482450065003008|58820
482450065003009|58820
482450065003010|58820
482450065003011|58820
482450065003012|58820
482450065003013|58820
482450065003014|58820
482450065003015|58820
482450065003016|58820
482450065003017|58820
482450065004000|58820
482450065004001|58820
482450065004002|58820
482450065004003|58820
482450065004004|58820
482450065004005|58820
482450065004006|58820
482450065004007|58820
482450066001000|58820
482450066001001|58820
482450066001002|58820
482450066001003|
482450066001004|
482450066001005|
482450066001006|
482450066001007|58820
482450066001008|58820
482450066001009|58820
482450066001010|58820
482450066001011|58820
482450066001012|58820
482450066001013|
482450066001014|58820
482450066001015|58820
482450066001016|
482450066001017|58820
482450066001018|58820
482450066001019|58820
482450066001020|58820
482450066001021|
482450066001022|58820
482450066001023|
482450066001024|
482450066001025|58820
482450066001026|58820
482450066001027|58820
482450066001028|
482450066001029|58820
482450066001030|58820
482450066001031|58820
482450066001032|
482450066001033|58820
482450066001034|31328
482450066001035|58820
482450066001036|58820
482450066001037|58820
482450066001038|58820
482450066001039|58820
482450066001040|58820
482450066001041|58820
482450066001042|58820
482450066001043|58820
482450066001044|
482450066001045|
482450066001046|58820
482450066001047|58820
482450066001048|
482450066001049|58820
482450066001050|58820
482450066001051|
482450066001052|
482450066001053|31328
482450066001054|31328
482450066001055|58940
482450066001056|58940
482450066001057|58940
482450066001058|58940
482450066001059|
482450066001060|
482450066001061|58820
482450066001062|58820
482450066001063|58820
482450066001064|58820
482450066001065|58820
482450066001066|58820
482450066001067|58820
482450066001068|58820
482450066001069|58820
482450066001070|58820
482450066001071|58820
482450066001072|58820
482450066001073|58820
482450066001074|58820
482450066001075|58820
482450066001076|58940
482450066001077|58820
482450066001078|58820
482450066001079|58820
482450066001080|58820
482450066002000|58820
482450066002001|58820
482450066002002|58820
482450066002003|58820
482450066002004|58820
482450066002005|58820
482450066002006|58820
482450066002007|58820
482450066002008|58820
482450066002009|58820
482450066002010|58820
482450066002011|58820
482450066002012|58820
482450066002013|58820
482450066002014|58820
482450066002015|58820
482450066002016|58820
482450066002017|58820
482450066002018|58820
482450066002019|58820
482450066003000|58820
482450066003001|58820
482450066003002|58820
482450066003003|58820
482450066003004|58820
482450066003005|58820
482450066003006|58820
482450066003007|58820
482450066003008|58820
482450066003009|58820
482450066003010|58820
482450066003011|58820
482450066003012|58820
482450066003013|58820
482450066003014|58820
482450066003015|58820
482450066003016|58820
482450066003017|58820
482450066003018|58820
482450066003019|58820
482450066003020|58820
482450066003021|58820
482450066003022|58820
482450067001000|58820
482450067001001|58820
482450067001002|58820
482450067001003|58820
482450067001004|58820
482450067001005|58820
482450067001006|58820
482450067001007|58820
482450067001008|58820
482450067001009|58820
482450067001010|58820
482450067001011|58820
482450067001012|58820
482450067001013|58820
482450067001014|58820
482450067001015|58820
482450067001016|58820
482450067001017|58820
482450067001018|58820
482450067001019|58820
482450067001020|58820
482450067001021|58820
482450067001022|58820
482450067001023|58820
482450067001024|58820
482450067001025|58820
482450067001026|58820
482450067001027|58820
482450067001028|58820
482450067001029|58820
482450067001030|58820
482450067001031|58820
482450067001032|58820
482450067001033|58820
482450067001034|58820
482450067001035|58820
482450067001036|58820
482450067001037|58820
482450067001038|58820
482450067001039|58820
482450067001040|58820
482450067001041|58820
482450067001042|58820
482450067001043|58820
482450067001044|58820
482450067001045|58820
482450067001046|58820
482450067001047|58820
482450067001048|58820
482450067001049|58820
482450067001050|58820
482450067001051|58820
482450067001052|58820
482450067001053|58820
482450067002000|58820
482450067002001|58820
482450067002002|58820
482450067002003|58820
482450067002004|58820
482450067002005|58820
482450067002006|58820
482450067002007|58820
482450067002008|58820
482450067002009|58820
482450067002010|58820
482450067002011|58820
482450067002012|58820
482450067002013|58820
482450067002014|58820
482450067002015|58820
482450067002016|58820
482450068001000|58820
482450068001001|58820
482450068001002|58820
482450068001003|58820
482450068001004|58820
482450068001005|58820
482450068001006|58820
482450068001007|58820
482450068001008|58820
482450068001009|58820
482450068001010|58820
482450068001011|58820
482450068001012|58820
482450068001013|58820
482450068001014|58820
482450068001015|58820
482450068002000|58820
482450068002001|
482450068002002|58820
482450068002003|58820
482450068002004|58820
482450068002005|58820
482450068002006|
482450068002007|
482450068002008|58820
482450068002009|58820
482450068002010|58820
482450068002011|58820
482450068002012|58820
482450068002013|58820
482450068002014|58820
482450068002015|58820
482450068002016|58820
482450068002017|58820
482450068002018|58820
482450068002019|58820
482450068002020|58820
482450068002021|58820
482450068002022|58820
482450068002023|58820
482450068002024|58820
482450068002025|58820
482450068002026|58820
482450068002027|58820
482450068002028|58820
482450068002029|58820
482450068002030|58820
482450068002031|58820
482450068002032|58820
482450068002033|58820
482450068002034|58820
482450068002035|58820
482450068002036|58820
482450068002037|58820
482450068002038|58820
482450068002039|58820
482450068002040|58820
482450068002041|58820
482450068002042|58820
482450068002043|58820
482450068002044|
482450069001000|58820
482450069001001|58820
482450069001002|58820
482450069001003|58820
482450069001004|58820
482450069001005|58820
482450069001006|58820
482450069001007|58820
482450069001008|58820
482450069001009|58820
482450069001010|58820
482450069001011|58820
482450069001012|
482450069001013|
482450069001014|58820
482450069001015|58820
482450069001016|58820
482450069001017|58820
482450069001018|58820
482450069001019|
482450069001020|58820
482450069001021|58820
482450069001022|58820
482450069001023|
482450069001024|58820
482450069001025|58820
482450069001026|58820
482450069001027|58820
482450069001028|58820
482450069001029|58820
482450069001030|58820
482450069001031|58820
482450069001032|58820
482450069001033|58820
482450069001034|58820
482450069001035|58820
482450069001036|58820
482450069001037|58820
482450069001038|58820
482450069001039|58820
482450069001040|58820
482450069001041|58820
482450069001042|58820
482450069001043|
482450069001044|
482450069001045|
482450069001046|
482450069001047|
482450069001048|
482450069001049|58820
482450069001050|
482450069001051|
482450069001052|
482450069001053|58820
482450069001054|58820
482450069001055|58820
482450069001056|58820
482450069001057|58820
482450069001058|
482450069001059|
482450069001060|58820
482450069001061|58820
482450069001062|
482450069001063|
482450069001064|58820
482450069001065|
482450069001066|58820
482450069001067|58820
482450069001068|
482450069001069|
482450069001070|58820
482450069001071|
482450069001072|58820
482450069001073|58820
482450069001074|
482450069001075|
482450069001076|
482450069001077|58820
482450069001078|
482450069001079|
482450069001080|58820
482450069001081|58820
482450069001082|
482450069001083|58820
482450069001084|58820
482450069001085|58820
482450069001086|58820
482450069001087|58820
482450069001088|58820
482450069001089|58820
482450069001090|58820
482450069001091|58820
482450069001092|58820
482450069001093|58820
482450069001094|58820
482450069001095|58820
482450069001096|58820
482450069001097|58820
482450069001098|58820
482450069001099|58820
482450069001100|58820
482450069001101|58820
482450069001102|
482450069001103|
482450069001104|58820
482450069001105|58820
482450069001106|58820
482450069001107|58820
482450069001108|58820
482450069001109|58820
482450069001110|58820
482450069001111|58820
482450069001112|58820
482450069001113|58820
482450069001114|58820
482450069001115|58820
482450069001116|58820
482450069001117|58820
482450069001118|58820
482450069001119|58820
482450069001120|58820
482450069001121|58820
482450069001122|58820
482450069001123|58820
482450069001124|58820
482450069001125|58820
482450069001126|58820
482450069001127|58820
482450069001128|58820
482450069001129|
482450069001130|
482450069001131|58820
482450069001132|58820
482450069001133|58820
482450069001134|58820
482450069001135|58820
482450069001136|58820
