BLOCKID|COUNTYFP|DISTRICT
482770008001004|277|002C3A
482770008001005|277|002C3A
482770008001006|277|002C3A
482770008001007|277|002C3A
482770008001008|277|002C3A
482770008001009|277|002C3A
482770008001010|277|002C3A
482770008001011|277|002C3A
482770008001012|277|002C3A
482770008001013|277|002C3A
482770008001014|277|002C3A
482770008001015|277|002C3A
482770008001016|277|002C3A
482770008001017|277|002C3A
482770008001018|277|002C3A
482770008001019|277|002C3A
482770008001020|277|002C3A
482770008001021|277|002C3A
482770008001022|277|002C3A
482770008001023|277|002C3A
482770008001024|277|002C3A
482770008001025|277|002C3A
482770008001026|277|002C3A
482770008001027|277|002B2A
482770008001028|277|002B2A
482770008001029|277|002B2A
482770008001030|277|002B2A
482770008001031|277|002B2A
482770008001032|277|002B2A
482770008001033|277|002B2A
482770008002000|277|001A5A
482770008002001|277|002B2A
482770008002002|277|002B2A
482770008002003|277|002B2A
482770008002004|277|002B2A
482770008002005|277|002B2A
482770008002006|277|002B2A
482770008002007|277|002B2A
482770008002008|277|002B2A
482770008002009|277|001A5A
482770008002010|277|001A5A
482770008002011|277|002B2A
482770008002012|277|002B2A
482770008002013|277|002B2A
482770008002014|277|002B2A
482770008002015|277|002B2A
482770008002016|277|002B2A
482770008002017|277|002B2A
482770008002018|277|002B2A
482770008002019|277|002B2A
482770008002020|277|002B2A
482770008002021|277|002B2A
482770008002022|277|001A5A
482770008002023|277|001A5A
482770008002024|277|001A5A
482770008002025|277|002B2A
482770008002026|277|002B2A
482770008002027|277|002C3A
482770008002028|277|002C3A
482770008002029|277|002C3A
482770008002030|277|002C3A
482770008002031|277|002C3A
482770008002032|277|002C3A
482770008002033|277|002B2A
482770008002034|277|002C3A
482770008002035|277|002C3A
482770008002036|277|002C3A
482770008002037|277|001A5A
482770008002038|277|002C3A
482770008002039|277|002C3A
482770008002040|277|002C3A
482770008002041|277|001A5A
482770008002042|277|001A5A
482770008002043|277|002C3A
482770008002044|277|002C3A
482770008002045|277|002C3A
482770008002046|277|002C3A
482770008002047|277|002C3A
482770008002048|277|002C3A
482770008002049|277|002C3A
482770008002050|277|002C3A
482770008002051|277|002C3A
482770008002052|277|002C3A
482770008002053|277|002C3A
482770008002054|277|002C3A
482770008002055|277|002C3A
482770008002056|277|002C3A
482770008002057|277|002C3A
482770008002058|277|002C3A
482770008002059|277|002C3A
482770008002060|277|001A5A
482770008002061|277|001A5A
482770008002062|277|002C3A
482770008002063|277|002C3A
482770008002064|277|002C3A
482770008002065|277|002C3A
482770008002066|277|002C3A
482770008002067|277|002C3A
482770008002068|277|002C3A
482770008002069|277|00002G
482770008002070|277|002C3A
482770008002071|277|00002G
482770008002072|277|002C3A
482770008002073|277|00002G
482770008002074|277|002C3A
482770008002075|277|002C3A
482770008002076|277|00002G
482770008002077|277|00002G
482770008002078|277|00002G
482770008003000|277|001A5A
482770008003001|277|001A5A
482770008003002|277|001A5A
482770008003003|277|001A5A
482770008003004|277|001A5A
482770008003005|277|001A5A
482770008003006|277|001A5A
482770008003007|277|001A5A
482770008003008|277|001A5A
482770008003009|277|001A5A
482770008003010|277|001A5A
482770008003011|277|001A5A
482770008003012|277|001A5A
482770008003013|277|001A5A
482770008003014|277|001A5A
482770008003015|277|001A5A
482770008003016|277|001A5A
482770008003017|277|001A5A
482770008003018|277|001A5A
482770008003019|277|001A5A
482770008003020|277|001A5A
482770008003021|277|001A5A
482770008003022|277|001A5A
482770008003023|277|001A5A
482770008003024|277|001A5A
482770008003025|277|001A5A
482770008003026|277|001A5A
482770008003027|277|001A5A
482770008004000|277|001A5A
482770008004001|277|001A5A
482770008004002|277|001A5A
482770008004003|277|001A5A
482770008004004|277|001A5A
482770008004005|277|001A5A
482770008004006|277|001A5A
482770008004007|277|001A5A
482770008004008|277|001A5A
482770008004009|277|001A5A
482770008004010|277|001A5A
482770008004011|277|001A5A
482770008004012|277|001A5A
482770008004013|277|001A5A
482770008004014|277|001A5A
482770008004015|277|001A5A
482770008004016|277|001A5A
482770008004017|277|001A5A
482770008004018|277|001A5A
482770008004019|277|001A5A
482770008004020|277|001A5A
482770008004021|277|001A5A
482770008004022|277|001A5A
482770008004023|277|001A5A
482770008004024|277|001A5A
482770008004025|277|001A5A
482770008004026|277|001A3B
482770008004027|277|001A3B
482770008004028|277|002C3A
482770008004029|277|002C3A
482770008004030|277|002C3A
482770008004031|277|002C3A
482770008004032|277|002C3A
482770008004033|277|002C3A
482770008004034|277|002C3A
482770008004035|277|002C3A
482770008004036|277|002C3A
482770008004037|277|002C3A
482770008004038|277|002C3A
482770008004039|277|002C3A
482770008004040|277|002C3A
482770008004041|277|001A3B
482770008004042|277|001A5A
482770008004043|277|002C3A
482770008004044|277|002C3A
482770008004045|277|002C3A
482770008004046|277|00002E
482770008004047|277|00001C
482770008004048|277|00001C
482770008004049|277|00001C
482770008004050|277|00002E
482770008004051|277|002C3A
482770008004052|277|00002E
482770008004053|277|00002E
482770008004054|277|002C3A
482770008004055|277|00001C
482770009001000|277|003C7G
482770009001001|277|003C7G
482770009001002|277|003C7G
482770009001003|277|003C7G
482770009001004|277|003C7G
482770009001005|277|003C7G
482770009001006|277|003C7G
482770009001007|277|003C7G
482770009001008|277|003C7G
482770009001009|277|003C7G
482770009001010|277|003C7G
482770009001011|277|003C7G
482770009001012|277|003C7G
482770009001013|277|003C7G
482770009001014|277|003C7G
482770009001015|277|003C7G
482770009001016|277|003C7G
482770009001017|277|001A3B
482770009001018|277|001E7C
482770009001019|277|003C7G
482770009001020|277|003C7G
482770009001021|277|003C7G
482770009001022|277|003C7G
482770009001023|277|003C7G
482770009001024|277|001E7C
482770009001025|277|003C7G
482770009001026|277|003C7G
482770009001027|277|003C7G
482770009001028|277|003C7G
482770009001029|277|003C7G
482770009002000|277|001E7C
482770009002001|277|001E7C
482770009002002|277|001E7C
482770009002003|277|001E7C
482770009002004|277|001E7C
482770009002005|277|001E7C
482770009002006|277|001E7C
482770009002007|277|001E7C
482770009002008|277|001E7C
482770009002009|277|001E7C
482770009002010|277|001E7C
482770009002011|277|001E7C
482770009002012|277|001E7C
482770009002013|277|003C7G
482770009002014|277|001E7C
482770009002015|277|001E7C
482770009002016|277|001E7C
482770009002017|277|001E7C
482770009002018|277|003C7G
482770009002019|277|003C7G
482770009002020|277|001E7C
482770009002021|277|001E7C
482770009002022|277|001E7C
482770009002023|277|001E7C
482770009003000|277|00001E
482770009003001|277|00001E
482770009003002|277|00001D
482770009003003|277|00001D
482770009003004|277|00001D
482770009003005|277|00001D
482770009003006|277|00001D
482770009003007|277|00001D
482770009003008|277|00001D
482770009003009|277|001E7C
482770009003010|277|00001D
482770009003011|277|001E7C
482770009003012|277|001E7C
482770009003013|277|001E7C
482770009003014|277|001E7C
482770009003015|277|00001E
482770009003016|277|00001D
482770009003017|277|001E7C
482770009003018|277|00001D
482770009003019|277|001E7C
482770009003020|277|001E7C
482770009003021|277|00001D
482770009003022|277|001E7C
482770009003023|277|001E7C
482770009003024|277|001E7C
482770009003025|277|001A3B
482770009003026|277|00001C
482770009003027|277|001A3B
482770009003028|277|001A3B
482770009003029|277|001A3B
482770009003030|277|001A3B
482770009003031|277|001A3B
482770009003032|277|00001C
482770009003033|277|001A3B
482770009003034|277|00001D
482770009003035|277|00001C
482770009003036|277|00001C
482770009003037|277|00001E
482770009003038|277|00001E
482770009003039|277|00001C
482770009003040|277|00001C
482770009003041|277|001A3B
482770009003042|277|00001C
482770009003043|277|00001C
482770009003044|277|001E7C
482770009003045|277|001E7C
482770009003046|277|001E7C
482770009003047|277|001E7C
482770009003048|277|001E7C
482770009003049|277|00001C
482770009003050|277|00001C
482770009003051|277|00001C
482770009003052|277|00001C
482770009003053|277|00001C
482770009003054|277|00001E
482770009003055|277|001E7C
482770009003056|277|00001F
482770009003057|277|00001C
482770009003058|277|00001D
482770009003059|277|00001D
482770009003060|277|00001D
482770010001000|277|001A5A
482770010001001|277|001A5A
482770010001002|277|001A5A
482770010001003|277|001A5A
482770010001004|277|001A5A
482770010001005|277|001A5A
482770010001006|277|001A5A
482770010001007|277|001A5A
482770010001008|277|001A5A
482770010001009|277|001A5A
482770010001010|277|001A5A
482770010001011|277|001A5A
482770010001012|277|001A5A
482770010001013|277|001A5A
482770010001014|277|001A5A
482770010001015|277|001A5A
482770010001016|277|001A5A
482770010001017|277|001A5A
482770010001018|277|001A5A
482770010001019|277|001A5A
482770010001020|277|001A5A
482770010001021|277|001A5A
482770010001022|277|001A5A
482770010001023|277|001A5A
482770010001024|277|001A5A
482770010001025|277|001A5A
482770010001026|277|001A5A
482770010001027|277|001A5A
482770010001028|277|001A5A
482770010001029|277|001A5A
482770010001030|277|001A5A
482770010001031|277|001A5A
482770010001032|277|001A5A
482770010001033|277|001A5A
482770010001034|277|001A5A
482770010001035|277|001A5A
482770010002000|277|003C7G
482770010002001|277|001A5A
482770010002002|277|001A5A
482770010002003|277|001A5A
482770010002004|277|001A5A
482770010002005|277|001A5A
482770010002006|277|001A5A
482770010002007|277|001A5A
482770010002008|277|001A5A
482770010002009|277|001A5A
482770010002010|277|003C7G
482770010002011|277|003C7G
482770010002012|277|003C7G
482770010002013|277|003C7G
482770010002014|277|003C7G
482770010002015|277|003C7G
482770010002016|277|001A5A
482770010002017|277|001A5A
482770010002018|277|001A5A
482770010002019|277|001A5A
482770010002020|277|001A5A
482770010002021|277|001A5A
482770010002022|277|001A5A
482770010002023|277|001A5A
482770010002024|277|001A5A
482770010002025|277|003C7G
482770010002026|277|003C7G
482770010002027|277|003C7G
482770010002028|277|003C7G
482770010002029|277|001A3B
482770010002030|277|003C7G
482770010002031|277|001A3B
482770010002032|277|001A3B
482770010002033|277|001A3B
482770010002034|277|001A3B
482770010002035|277|001A5A
482770010003000|277|001A3B
482770010003001|277|001A5A
482770010003002|277|001A5A
482770010003003|277|001A5A
482770010003004|277|001A5A
482770010003005|277|001A3B
482770010003006|277|001A3B
482770010003007|277|001A3B
482770010003008|277|001A3B
482770010003009|277|001A3B
482770010003010|277|001A3B
482770010003011|277|001A3B
482770010003012|277|001A3B
482770010003013|277|001A3B
482770010003014|277|001A3B
482770010003015|277|001A3B
482770010003016|277|001A3B
482770010003017|277|001A3B
482770010003018|277|001A3B
482770010003019|277|001A3B
482770010003020|277|001A3B
482770010003021|277|001A3B
482770010003022|277|001A3B
482770010003023|277|001A3B
482770010003024|277|001A3B
482770010003025|277|001A3B
482799501001000|279|000001
482799501001001|279|000001
482799501001002|279|000001
482799501001003|279|000001
482799501001004|279|000001
482799501001005|279|000001
482799501001006|279|000001
482799501001007|279|000001
482799501001008|279|000001
482799501001009|279|000012
482799501001010|279|000001
482799501001011|279|000001
482799501001012|279|000001
482799501001013|279|000001
482799501001014|279|000001
482799501001015|279|000001
482799501001016|279|000001
482799501001017|279|000001
482799501001018|279|000001
482799501001019|279|000001
482799501001020|279|000001
482799501001021|279|000001
482799501001022|279|000001
482799501001023|279|000001
482799501001024|279|000001
482799501001025|279|000001
482799501001026|279|000001
482799501001027|279|000001
482799501001028|279|000001
482799501001029|279|000001
482799501001030|279|000001
482799501001031|279|000001
482799501001032|279|000001
482799501001033|279|000001
482799501001034|279|000001
482799501001035|279|000001
482799501001036|279|000001
482799501001037|279|000001
482799501001038|279|000001
482799501001039|279|000001
482799501001040|279|000001
482799501001041|279|000001
482799501001042|279|000001
482799501001043|279|000001
482799501001044|279|000001
482799501001045|279|000001
482799501001046|279|000001
482799501001047|279|000001
482799501001048|279|000001
482799501001049|279|000001
482799501001050|279|000001
482799501001051|279|000001
482799501001052|279|000001
482799501001053|279|000001
482799501001054|279|000001
482799501001055|279|000001
482799501001056|279|000001
482799501001057|279|000001
482799501001058|279|000001
482799501001059|279|000001
482799501001060|279|000001
482799501001061|279|000001
482799501001062|279|000001
482799501001063|279|000001
482799501001064|279|000001
482799501001065|279|000001
482799501001066|279|000001
482799501001067|279|000001
482799501001068|279|000001
482799501001069|279|000001
482799501001070|279|000001
482799501001071|279|000001
482799501001072|279|000001
482799501001073|279|000001
482799501001074|279|000001
482799501001075|279|000001
482799501001076|279|000001
482799501001077|279|000001
482799501001078|279|000001
482799501001079|279|000001
482799501001080|279|000001
482799501001081|279|000001
482799501001082|279|000001
482799501001083|279|000001
482799501001084|279|000001
482799501001085|279|000001
482799501001086|279|000001
482799501001087|279|000001
482799501001088|279|000001
482799501001089|279|000001
482799501001090|279|000001
482799501001091|279|000001
482799501001092|279|000001
482799501001093|279|000001
482799501001094|279|000001
482799501001095|279|000001
482799501001096|279|000001
482799501001097|279|000005
482799501001098|279|000005
482799501001099|279|000005
482799501001100|279|000005
482799501001101|279|000001
482799501001102|279|000001
482799501001103|279|000001
482799501001104|279|000001
482799501001105|279|000001
482799501001106|279|000001
482799501001107|279|000001
482799501001108|279|000001
482799501001109|279|000001
482799501001110|279|000001
482799501001111|279|000001
482799501001112|279|000001
482799501001113|279|000001
482799501001114|279|000001
482799501001115|279|000001
482799501001116|279|000001
482799501001117|279|000001
482799501001118|279|000001
482799501001119|279|000001
482799501001120|279|000001
482799501001121|279|000001
482799501001122|279|000001
482799501001123|279|000001
482799501001124|279|000001
482799501001125|279|000001
482799501001126|279|000001
482799501001127|279|000001
482799501001128|279|000001
482799501001129|279|000001
482799501001130|279|000001
482799501001131|279|000001
482799501001132|279|000001
482799501001133|279|000001
482799501001134|279|000001
482799501001135|279|000001
482799501001136|279|000001
482799501001137|279|000001
482799501001138|279|000001
482799501001139|279|000001
482799501001140|279|000001
